CD_TURMA,DS_TURMA,TIPOCLASSE,GRAU
39810517,NÃO SERIADO  6 INTEGRAL ANUAL,0,109
39821856,NÃO SERIADO  L2 INTEGRAL ANUAL,0,109
39702788,NÃO SERIADO  DD TARDE ANUAL,27,110
39845302,2ª ETAPA PRÉ-ESCOLA C INTEGRAL,0,6
39707252,MATERNAL 2 D INTEGRAL ANUAL,0,6
39596592,NÃO SERIADO  2B MANHA ANUAL,0,109
39370788,6° ANO 6C TARDE ANUAL,0,14
39443429,2° ANO A MANHA ANUAL,0,14
39300199,2ª SERIE C INTEGRAL ANUAL,32,101
39379100,2° TERMO A NOITE 1° SEMESTRE,37,5
39840295,4050 - ADMINISTRAÇÃO - 3ª SERI,0,90
39311676,8° ANO A INTEGRAL ANUAL,17,14
39595434,NÃO SERIADO  3D TARDE ANUAL,27,110
39870600,7° ANO 7A INTEGRAL ANUAL,0,14
39477636,1ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39669564,MATERNAL 2 B MANHA ANUAL,0,6
39555383,9° ANO 9D MANHA ANUAL,0,14
39634895,NÃO SERIADO  3H NOITE ANUAL,0,109
39551088,8° ANO 8B MANHA ANUAL,0,14
39402830,6° ANO E TARDE ANUAL,0,14
39591217,NÃO SERIADO  2K TARDE ANUAL,27,110
39450949,3° ANO E TARDE ANUAL,0,14
39666333,1° ANO E TARDE ANUAL,0,14
39318905,1ª SERIE B INTEGRAL ANUAL,0,101
39686971,BERÇÁRIO 2 A INTEGRAL ANUAL,0,6
39374402,MULTISSERIADA C  ANUAL,0,5
39350457,7° ANO B INTEGRAL ANUAL,17,14
39828856,BERÇÁRIO 1 A INTEGRAL ANUAL,0,6
39919925,MULTISSERIADA 3M MANHA 2° SEME,1,5
39457850,6° ANO C INTEGRAL ANUAL,17,14
39313724,7° ANO C TARDE ANUAL,0,14
39774050,3ª SERIE A MANHA ANUAL,0,101
39676793,2ª ETAPA PRÉ-ESCOLA B MANHA AN,0,6
39677018,1ª ETAPA PRÉ-ESCOLA C MANHA AN,0,6
39647213,NÃO SERIADO  2D TARDE ANUAL,27,110
39451852,4° ANO C MANHA ANUAL,0,14
39792368,3° ANO B TARDE ANUAL,0,14
39599560,NÃO SERIADO  3F NOITE ANUAL,0,109
39512349,6° ANO C INTEGRAL ANUAL,17,14
39519266,5° ANO A TARDE ANUAL,0,14
39648709,MULTISERIADA 7G INTEGRAL ANUAL,1,6
40202425,4050 - ADMINISTRAÇÃO - 3° MODU,0,35
39546743,2° ANO 2B TARDE ANUAL,0,14
39482783,1° ANO A MANHA ANUAL,0,14
39594801,NÃO SERIADO  2C NOITE ANUAL,0,109
39641142,4° TERMO A NOITE 1° SEMESTRE,47,5
39849310,1ª SERIE G NOITE ANUAL,0,101
39352534,6° ANO B INTEGRAL ANUAL,17,14
39374686, 5 - ALEMAO - MULTISSERIADA A ,1,15
39756332,9° ANO A MANHA ANUAL,0,14
39289692,3ª SERIE A NOITE ANUAL,0,101
39838035,3° ANO B TARDE ANUAL,0,14
39362586,1° ANO C TARDE ANUAL,0,14
39403328,9° ANO A MANHA ANUAL,0,14
39755590,2ª SERIE B MANHA ANUAL,41,101
39695167,NÃO SERIADO 2d TARDE ANUAL ,27,110
39747494,3° ANO TC TARDE ANUAL,0,14
39346616,2° ANO E TARDE ANUAL,0,14
39841745,2ª SERIE U MANHA ANUAL,41,101
39426349,1° ANO C TARDE ANUAL,0,14
39732976,MATERNAL 2 A INTEGRAL ANUAL,0,6
39895573,4065 - VENDAS - 2ª SERIE A MAN,46,99
39820321,6° ANO C INTEGRAL ANUAL,0,14
39370973,7° ANO 7B TARDE ANUAL,0,14
39294960,6° ANO A TARDE ANUAL,0,14
39718533,MATERNAL 1 A INTEGRAL ANUAL,0,6
39334299,3ª SERIE C NOITE ANUAL,0,101
39303062,6° ANO B INTEGRAL ANUAL,17,14
39517460,2° ANO B MANHA ANUAL,0,14
39327030,1ª SERIE D NOITE ANUAL,0,101
39769583,MULTISERIADA 7F MANHA ANUAL,1,6
39548035,MULTISERIADA 7I TARDE ANUAL,1,6
39546903,MULTISERIADA 7A MANHA ANUAL,1,6
39845481,10146 - MULTIMIDIA - 1ª SERIE ,0,90
39272893,8° ANO A INTEGRAL ANUAL,17,14
39722226,MATERNAL 2 B MANHA ANUAL,0,6
39405857,2ª ETAPA PRÉ-ESCOLA B TARDE AN,0,6
39327982,8° ANO B TARDE ANUAL,0,14
39848113,5° ANO A INTEGRAL ANUAL,0,14
39337244,2° ANO E TARDE ANUAL,0,14
39477497,3° ANO B TARDE ANUAL,0,14
39759654,5° ANO B INTEGRAL ANUAL,0,14
39613049,BERÇÁRIO 2 A INTEGRAL ANUAL,0,6
39592100,1° ANO MA INTEGRAL ANUAL,0,14
39500395,1ª SERIE B INTEGRAL ANUAL,32,101
39859337,3ª SERIE A MANHA ANUAL,0,101
39373747,VOLEIBOL - MIRIM - MASCULINO A,25,31
39429929,8° ANO F MANHA ANUAL,0,14
39373438,BASQUETEBOL - MIRIM - FEMININO,25,31
39315738,8° ANO A INTEGRAL ANUAL,17,14
39535252, 7F MANHA ANUAL,1,6
39349158,1ª SERIE A MANHA ANUAL,0,101
39804511,5° ANO C MANHA ANUAL,0,14
39471101, 2A TARDE ANUAL,0,14
39874665,2° ANO A MANHA ANUAL,0,14
39657985,NÃO SERIADO  IF  ANUAL,38,109
39292010,3ª SERIE C MANHA ANUAL,0,101
39638157,7° ANO 7B MANHA ANUAL,0,14
39893945,EFN 2 TARDE ANUAL,49,60
39445762,2ª SERIE C INTEGRAL ANUAL,32,101
39627927,3° ANO A MANHA ANUAL,0,14
39552588,MULTISERIADA 7C MANHA ANUAL,1,6
39416602,1° ANO 1A TARDE ANUAL,0,14
39324136,1ª SERIE B INTEGRAL ANUAL,32,101
39318556,3ª SERIE G INTEGRAL ANUAL,32,101
39625335,MULTISERIADA 2A INTEGRAL ANUAL,1,6
39338756,3° ANO D TARDE ANUAL,0,14
39638839,3° ANO 3B TARDE ANUAL,0,14
39653642,MULTISERIADA 2A INTEGRAL ANUAL,1,6
39597424,NÃO SERIADO  3T TARDE 1º SEMES,27,110
39304206,2ª SERIE 2A INTEGRAL ANUAL,32,101
39441302,9° ANO C INTEGRAL ANUAL,17,14
39744364,1ª ETAPA PRÉ-ESCOLA B TARDE AN,0,6
39919773,1006 - ENFERMAGEM - 2° MODULO ,0,35
39671517,NÃO SERIADO  2A MANHA ANUAL,0,109
39383356,1° TERMO A NOITE 1° SEMESTRE,37,5
39444494,MATERNAL 1 B INTEGRAL ANUAL,0,6
39762516,BERÇÁRIO 1 U INTEGRAL ANUAL,0,6
39808394,1018 - NUTRICAO E DIETETICA - ,0,35
39802796,6° ANO B INTEGRAL ANUAL,17,14
39766105,2ª ETAPA PRÉ-ESCOLA C TARDE AN,0,6
39408362,1ª SERIE A INTEGRAL ANUAL,32,101
39432409,5° ANO B MANHA ANUAL,0,14
39436311,1ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39529682,1° ANO C TARDE ANUAL,0,14
39744008,1ª ETAPA PRÉ-ESCOLA B TARDE AN,0,6
39509662,8° ANO F TARDE ANUAL,0,14
39289133,7° ANO E TARDE ANUAL,0,14
39320982,5° ANO B MANHA ANUAL,0,14
39499901,9° ANO C INTEGRAL ANUAL,17,14
39475404, 2D TARDE ANUAL,0,14
40028029,MATERNAL 1 B INTEGRAL ANUAL,0,6
39598577,1ª ETAPA PRÉ-ESCOLA A MANHA AN,0,6
39565827,BERÇÁRIO 2 B INTEGRAL ANUAL,0,6
39285365,2ª SERIE A NOITE ANUAL,0,101
39538121, 7A TARDE ANUAL,0,14
39339295,3° ANO A INTEGRAL ANUAL,17,14
39704777,2° ANO D INTEGRAL ANUAL,0,14
39328995,2ª SERIE I NOITE ANUAL,0,101
39832297,4059 - RECURSOS HUMANOS - 2ª S,0,90
39274989,6° ANO B TARDE ANUAL,0,14
39348329,5° ANO B MANHA ANUAL,0,14
39477026, 4B TARDE ANUAL,0,14
39863862,AEE B TARDE ANUAL,15,32
39595910,1° ANO B TARDE ANUAL,0,14
39473278, 7E MANHA ANUAL,1,6
39744020,1ª ETAPA PRÉ-ESCOLA B TARDE AN,0,6
39790390,BERÇÁRIO 2 C INTEGRAL ANUAL,0,6
39708932,NÃO SERIADO  2B NOITE ANUAL,0,109
39485911,6° ANO D TARDE ANUAL,0,14
39464217, 5C INTEGRAL ANUAL,0,14
39424147,1° ANO B MANHA ANUAL,0,14
39735906,1° ANO A MANHA ANUAL,0,14
39488488,NÃO SERIADO  2B TARDE ANUAL,27,110
39283673,7° ANO A TARDE ANUAL,0,14
39507043,1ª SERIE B MANHA ANUAL,0,101
39750934,7° ANO A MANHA ANUAL,0,14
39266291,7° ANO A INTEGRAL ANUAL,17,14
39798513,2° ANO AT TARDE ANUAL,0,14
39590011,MULTISERIADA 4B INTEGRAL ANUAL,1,6
39669527,BERÇÁRIO 2 B INTEGRAL ANUAL,0,6
39337948,2ª SERIE B MANHA ANUAL,0,101
39860336,3° ANO A MANHA ANUAL,0,14
39867004,3° NIVEL 8A TARDE ANUAL,0,26
39324994,2° ANO A TARDE ANUAL,0,14
39475102, 2D MANHA ANUAL,0,14
39386249,1° ANO C INTEGRAL ANUAL,0,14
39870730,2° NIVEL 1A TARDE ANUAL,0,26
39396161,MATERNAL 2 B INTEGRAL ANUAL,0,6
39383640,1° TERMO A1 NOITE 1° SEMESTRE,37,5
39746458,1ª SERIE B MANHA ANUAL,0,101
39320347,1ª SERIE C MANHA ANUAL,0,101
39314784,9° ANO A TARDE ANUAL,0,14
39574913,MATERNAL 2 2 INTEGRAL ANUAL,0,6
39734878,MATERNAL 1 2B INTEGRAL ANUAL,0,6
39563648,5° ANO A MANHA ANUAL,0,14
39632912,NÃO SERIADO  1B NOITE 1º SEMES,37,109
39797603,MULTISSERIADA 1 TARDE ANUAL,1,6
39511187,6° ANO A INTEGRAL ANUAL,17,14
39675284,MULTISERIADA 5C TARDE ANUAL,1,6
39496882,1ª SERIE C INTEGRAL ANUAL,32,101
39689244,NÃO SERIADO 3g TARDE ANUAL ,27,110
39360793,2ª SERIE B INTEGRAL ANUAL,32,101
39320446,1ª SERIE C MANHA ANUAL,0,101
39287837,3° ANO F TARDE ANUAL,0,14
39480688,1ª SERIE D NOITE ANUAL,0,101
39270044,1ª SERIE B MANHA ANUAL,0,101
39536275, 7B MANHA ANUAL,1,6
39683096,MULTISERIADA 2B INTEGRAL ANUAL,1,6
39287865,7° ANO B MANHA ANUAL,0,14
39396244,3° ANO C TARDE ANUAL,0,14
39489759,1° ANO A MANHA ANUAL,0,14
39800658,4° ANO CM MANHA ANUAL,0,14
39268758,2ª SERIE D INTEGRAL ANUAL,32,101
39582866,NÃO SERIADO  2C MANHA ANUAL,0,109
39880097,1006 - ENFERMAGEM - 2° MODULO ,0,35
39619382,NÃO SERIADO  2B INTEGRAL ANUAL,0,109
39307317,1ª SERIE A INTEGRAL ANUAL,32,101
39269603,8° ANO B INTEGRAL ANUAL,17,14
39463488,9° ANO B INTEGRAL ANUAL,17,14
39768770,4° ANO B MANHA ANUAL,0,14
39351069,5° ANO D MANHA ANUAL,0,14
39920065,NÃO SERIADO  A TARDE 2º SEMEST,27,110
39336674,9° ANO B TARDE ANUAL,0,14
39576241,NÃO SERIADO  3A INTEGRAL ANUAL,0,109
39522220,9° ANO C INTEGRAL ANUAL,17,14
39626599,NÃO SERIADO  3A INTEGRAL ANUAL,0,109
39270376,1ª SERIE B MANHA ANUAL,0,101
39428880,1ª SERIE F MANHA ANUAL,0,101
39764795,5° ANO A MANHA ANUAL,0,14
39282555,4° ANO C MANHA ANUAL,0,14
39422372,3° ANO A MANHA ANUAL,0,14
39275027,3ª SERIE A INTEGRAL ANUAL,32,101
39413871,8° ANO 8C MANHA ANUAL,0,14
39454603,4° ANO B MANHA ANUAL,0,14
39321196,8° ANO C INTEGRAL ANUAL,17,14
39450607,1° ANO H TARDE ANUAL,0,14
39648197,NÃO SERIADO  3N TARDE 1º SEMES,27,110
39811305,3ª SERIE LI MANHA ANUAL,41,101
39296413,6° ANO A TARDE ANUAL,0,14
39546830,MULTISERIADA 2B INTEGRAL ANUAL,1,6
39328702,1ª SERIE C NOITE ANUAL,0,101
39589686,NÃO SERIADO  1E MANHA ANUAL,27,110
39708100,NÃO SERIADO  3D NOITE ANUAL,0,109
39538904,NÃO SERIADO  1G TARDE ANUAL,27,110
40390503,NÃO SERIADA A TARDE ANUAL,43,39
39275621,2° ANO B TARDE ANUAL,0,14
39611154,NÃO SERIADO  B INTEGRAL ANUAL,0,109
39393398,1° ANO B MANHA ANUAL,0,14
39546748,MULTISERIADA 7D MANHA ANUAL,1,6
39609261,4050 - ADMINISTRAÇÃO - 2ª SERI,46,104
39695011,NÃO SERIADO  C2 TARDE ANUAL,27,110
39635262,NÃO SERIADO  2E NOITE ANUAL,0,109
39335389,1ª SERIE A INTEGRAL ANUAL,32,101
39719349,8° ANO A MANHA ANUAL,0,14
39453418,4° ANO B MANHA ANUAL,0,14
39712531,1° ANO A MANHA ANUAL,0,14
39390039,BERÇÁRIO 1 A INTEGRAL ANUAL,0,6
39693882,NÃO SERIADO  D3 TARDE ANUAL,27,110
39297457,2ª SERIE C INTEGRAL ANUAL,32,101
39355298,5° ANO B INTEGRAL ANUAL,17,14
39284125,7° ANO B INTEGRAL ANUAL,17,14
39281718,2ª SERIE J NOITE ANUAL,0,101
39334050,8° ANO A INTEGRAL ANUAL,17,14
39344069,7° ANO B TARDE ANUAL,0,14
39544902,3° ANO 3C TARDE ANUAL,0,14
39401542,2° NIVEL T4 TARDE ANUAL,0,26
39688507,BERÇÁRIO 2 A INTEGRAL ANUAL,0,6
39709504,5° ANO A MANHA ANUAL,0,14
39482215,1ª ETAPA PRÉ-ESCOLA B INTEGRAL,0,6
40163208,4059 - RECURSOS HUMANOS - 1° M,0,35
39343369,3ª SERIE B MANHA ANUAL,0,101
39509487,1ª SERIE J NOITE ANUAL,0,101
39832379,1006 - ENFERMAGEM - 1° MODULO ,0,35
39303054,3ª SERIE EF NOITE ANUAL,0,101
39271018,8° ANO B INTEGRAL ANUAL,17,14
39849298,5° ANO D INTEGRAL ANUAL,0,14
39779612,1ª ETAPA PRÉ-ESCOLA A MANHA AN,0,6
39703097,NÃO SERIADO  DD TARDE ANUAL,27,110
39312750,8° ANO B INTEGRAL ANUAL,17,14
39351945,7° ANO B TARDE ANUAL,0,14
39813751,6° ANO B TARDE ANUAL,0,14
39738730,1ª SERIE E MANHA ANUAL,0,101
39615569,NÃO SERIADO  2B TARDE ANUAL,27,110
39520199,3° ANO B TARDE ANUAL,0,14
39414298,2° ANO D MANHA ANUAL,0,14
40346253,NÃO SERIADO  F MANHA ANUAL,0,109
39268592,9° ANO A MANHA ANUAL,0,14
39297520,9° ANO C MANHA ANUAL,0,14
39476892,NÃO SERIADA A MANHA ANUAL,43,9
39311681,6° ANO B TARDE ANUAL,0,14
39390070,5° ANO B MANHA ANUAL,0,14
39345479,3° ANO C TARDE ANUAL,0,14
39439781,MATERNAL 1 A INTEGRAL ANUAL,0,6
39612357,NÃO SERIADO  3A MANHA ANUAL,0,109
39267268,8° ANO B INTEGRAL ANUAL,17,14
39459446,4° ANO A MANHA ANUAL,0,14
39761808,2° ANO E TARDE ANUAL,0,14
39585505,MULTISERIADA 3A INTEGRAL ANUAL,1,6
39357718,6° ANO B MANHA ANUAL,0,14
39763152,5° ANO D TARDE ANUAL,0,14
39887287,EFN E MANHA ANUAL,49,60
39292228,1ª SERIE B TARDE ANUAL,0,101
39497759,4050 - ADMINISTRAÇÃO - 2ª SERI,46,104
39430381,4° ANO A MANHA ANUAL,0,14
39749988,8° ANO C INTEGRAL ANUAL,17,14
39294803,7° ANO A TARDE ANUAL,0,14
39334873,8° ANO B TARDE ANUAL,0,14
39778338,6° ANO C TARDE ANUAL,0,14
39465465, 3B INTEGRAL ANUAL,0,14
39518420,1ª SERIE B INTEGRAL ANUAL,32,101
39305057,2ª SERIE C MANHA ANUAL,0,101
39284841,2° ANO B TARDE ANUAL,0,14
39780441,3° ANO B TARDE ANUAL,0,14
39870402,2° NIVEL 3A TARDE ANUAL,0,26
39709730,EEE B MANHA ANUAL,0,14
39285747,2ª SERIE C NOITE ANUAL,0,101
39646348,1009 - FARMÁCIA - 2ª SERIE A I,46,104
39285129,7° ANO A INTEGRAL ANUAL,17,14
39694109,NÃO SERIADO 3B TARDE ANUAL ,27,110
39840815,NÃO SERIADO  3E NOITE ANUAL,0,109
39264753,1ª SERIE M8 MANHA ANUAL,0,101
39597668,NÃO SERIADO  3B MANHA ANUAL,0,109
39530639,8° ANO B INTEGRAL ANUAL,17,14
39343183,7° ANO B INTEGRAL ANUAL,17,14
39502879,1° ANO B INTEGRAL ANUAL,17,14
39726847,2ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39657472,NÃO SERIADO  E5 NOITE 1º SEMES,37,109
39335154,6° ANO A INTEGRAL ANUAL,17,14
39430207,3° ANO C TARDE ANUAL,0,14
39843487,NÃO SERIADO  E  ANUAL,38,109
39802041,2ª SERIE CA INTEGRAL ANUAL,41,101
40168728,4059 - RECURSOS HUMANOS - 1° M,0,35
39642152,NÃO SERIADO  3A MANHA ANUAL,0,109
39822701,8° ANO C MANHA ANUAL,0,14
39512580,6° ANO A MANHA ANUAL,0,14
39866208,2° NIVEL A MANHA ANUAL,0,26
39742144,1ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39608999,NÃO SERIADO  2C MANHA ANUAL,0,109
39594923,NÃO SERIADO  B2 MANHA ANUAL,0,109
39517352,7° ANO D TARDE ANUAL,0,14
39370551,3° ANO K INTEGRAL ANUAL,0,14
39807112,3039 - ELETRONICA - 1° MODULO ,0,35
39344250,2ª SERIE A INTEGRAL ANUAL,32,101
39919902,12° TERMO 4C NOITE 2° SEMESTRE,0,4
39282573,2ª SERIE A TARDE ANUAL,0,101
39618225,1ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39599830,NÃO SERIADO  2B TARDE ANUAL,27,110
39324380,7° ANO C TARDE ANUAL,0,14
39401943,2° NIVEL A MANHA ANUAL,0,26
39365198,3° ANO A MANHA ANUAL,0,14
39726018,MULTISERIADA 6A INTEGRAL ANUAL,1,6
39420696,BERÇÁRIO 2 B INTEGRAL ANUAL,0,6
39402117,2ª ETAPA PRÉ-ESCOLA B MANHA AN,0,6
39749858,1006 - ENFERMAGEM - 3° MODULO ,0,35
39374359,MULTISSERIADA A  ANUAL,0,5
39826530,NÃO SERIADO  2I TARDE ANUAL,0,109
39509496,9° ANO B INTEGRAL ANUAL,17,14
39338680,3° ANO A TARDE ANUAL,0,14
39589459,MULTISERIADA 4A INTEGRAL ANUAL,1,6
39374395,MULTISSERIADA B  ANUAL,0,5
39283569,7° ANO A INTEGRAL ANUAL,17,14
39450739,1ª SERIE C INTEGRAL ANUAL,32,101
39626488,NÃO SERIADO  2D MANHA ANUAL,0,109
39666880,5° ANO A MANHA ANUAL,0,14
39726549,BASQUETEBOL - PRE-MIRIM - FEMI,25,31
39479525,MATERNAL 1 A INTEGRAL ANUAL,0,6
39611378,4050 - ADMINISTRAÇÃO - 2ª SERI,46,104
39625867,NÃO SERIADO  2A MANHA ANUAL,0,109
39634103,NÃO SERIADO  3A MANHA ANUAL,0,109
39532385, 7B TARDE ANUAL,0,14
39361187,3° ANO A MANHA ANUAL,0,14
39762826,4050 - ADMINISTRAÇÃO - 3° MODU,0,35
39279015,2ª SERIE C INTEGRAL ANUAL,32,101
39277414,7° ANO B MANHA ANUAL,0,14
39272355,8° ANO A TARDE ANUAL,0,14
39747005,6° ANO C MANHA ANUAL,0,14
39311135,9° ANO B MANHA ANUAL,0,14
39413282,MATERNAL 2 G INTEGRAL ANUAL,0,6
39551702,MULTISERIADA 7J TARDE ANUAL,1,6
39261513,MATERNAL 1 B INTEGRAL ANUAL,0,6
39635317,NÃO SERIADO  1F TARDE ANUAL,27,110
39345852,8° ANO A INTEGRAL ANUAL,17,14
39319549,6° ANO B TARDE ANUAL,0,14
39553137,6° ANO 6A TARDE ANUAL,0,14
39550136,5° ANO 5A TARDE ANUAL,0,14
39699058,MULTISSERIADA 3E MANHA ANUAL,1,6
39606855,MULTISERIADA 2B INTEGRAL ANUAL,1,6
39581739,NÃO SERIADO  2C INTEGRAL ANUAL,0,109
39353514,3ª SERIE A MANHA ANUAL,0,101
39324328,2ª SERIE B MANHA ANUAL,0,101
39351156,8° ANO D INTEGRAL ANUAL,17,14
39800888,2ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39592313,1° ANO B TARDE ANUAL,0,14
39898402,1° ANO B TARDE ANUAL,0,14
39482738,1° ANO D MANHA ANUAL,0,14
39494270,3° ANO B MANHA ANUAL,0,14
39690687,NÃO SERIADO  3E TARDE ANUAL,27,110
39862437,6° ANO A MANHA ANUAL,0,14
39478394,3° ANO C MANHA ANUAL,0,14
39691045,NÃO SERIADO  L3 TARDE ANUAL,27,110
39373425,BASQUETEBOL - INFANTIL - MASCU,25,31
39307865,8° ANO C INTEGRAL ANUAL,17,14
39405144,1° ANO 1 MANHA ANUAL,0,14
39335549,3ª SERIE C NOITE ANUAL,0,101
39267494,2° ANO B INTEGRAL ANUAL,17,14
39668514,MATERNAL 2 7A INTEGRAL ANUAL,0,6
39922422,12° TERMO 4A NOITE 2° SEMESTRE,0,4
39702816,NÃO SERIADO C TARDE ANUAL ,27,110
39344917,1ª SERIE A NOITE ANUAL,0,101
39494022,7° ANO B MANHA ANUAL,0,14
39315124,7° ANO D TARDE ANUAL,0,14
39331408,2ª SERIE A INTEGRAL ANUAL,32,101
39902259,NÃO SERIADO  EM INTEGRAL ANUAL,0,109
39495649,1ª SERIE C MANHA ANUAL,0,101
39831573,3° ANO 3B TARDE ANUAL,0,14
39502796,4065 - VENDAS - 2ª SERIE B MAN,46,99
39319702,8° ANO A MANHA ANUAL,0,14
39812996,NÃO SERIADO  2A INTEGRAL ANUAL,0,109
39350564,3° ANO A MANHA ANUAL,0,14
39674004,3° ANO B MANHA ANUAL,0,14
39423954,5° ANO B INTEGRAL ANUAL,0,14
39324769,2ª SERIE A INTEGRAL ANUAL,32,101
39673608,1ª ETAPA PRÉ-ESCOLA A INTEGRAL,0,6
39418670,MATERNAL 2 A INTEGRAL ANUAL,0,6
39397085,1ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39553950,3° ANO 3B TARDE ANUAL,0,14
40398459,MATERNAL 2 C INTEGRAL ANUAL,0,6
39843856,3ª SERIE E1 INTEGRAL ANUAL,41,101
39290897,2ª SERIE C MANHA ANUAL,0,101
39723964,1ª ETAPA PRÉ-ESCOLA CP INTEGRA,0,6
39628955,NÃO SERIADO  F NOITE ANUAL,0,109
39352620,1ª SERIE A MANHA ANUAL,0,101
39336785,1ª SERIE D MANHA ANUAL,0,101
39474652, 4A INTEGRAL ANUAL,1,6
39721174,1ª ETAPA PRÉ-ESCOLA C MANHA AN,0,6
39718875,1ª ETAPA PRÉ-ESCOLA 4A MANHA A,0,6
39845068,1023 - RADIOLOGIA - 1° MODULO ,0,35
39501886,1ª SERIE C INTEGRAL ANUAL,32,101
39275813,2ª SERIE D MANHA ANUAL,0,101
39372971,FUTSAL - JUVENIL - MASCULINO B,25,31
39728131,4° ANO A MANHA ANUAL,0,14
39300038,6082 - DESENVOLVIMENTO DE SIST,35,104
39478962,MATERNAL 2 D INTEGRAL ANUAL,0,6
39296637,7° ANO A MANHA ANUAL,0,14
39891510,EFN 01 TARDE ANUAL,48,60
39556583,3° ANO B MANHA ANUAL,0,14
39827556,2° NIVEL 16 TARDE ANUAL,0,26
39292805,1ª SERIE C MANHA ANUAL,0,101
39412862,4° ANO H TARDE ANUAL,0,14
39374361,MULTISSERIADA A  ANUAL,0,5
39618193,NÃO SERIADO  2G TARDE ANUAL,27,110
39580606,NÃO SERIADO  2B TARDE ANUAL,27,110
39563665,NÃO SERIADO  2B INTEGRAL ANUAL,0,109
39361076,1ª SERIE C INTEGRAL ANUAL,32,101
39654850,NÃO SERIADO  B NOITE 1º SEMEST,37,109
39357999,7° ANO B TARDE ANUAL,0,14
39648319,3° ANO B MANHA ANUAL,0,14
39400723,3° ANO B TARDE ANUAL,0,14
39443467,1° ANO D TARDE ANUAL,0,14
39331256,1ª SERIE A INTEGRAL ANUAL,32,101
39316536,9° ANO C MANHA ANUAL,0,14
39426157,7° ANO A TARDE ANUAL,0,14
39353637,4° ANO A TARDE ANUAL,0,14
39297345,8° ANO C MANHA ANUAL,0,14
39500394,1° ANO C TARDE ANUAL,0,14
39704521,MATERNAL 1 A MANHA ANUAL,0,6
39565959,4° TERMO A NOITE 1° SEMESTRE,47,5
39318485,3ª SERIE B INTEGRAL ANUAL,32,101
39297252,1ª SERIE A INTEGRAL ANUAL,32,101
39504936,5° ANO A INTEGRAL ANUAL,17,14
39794022,4° ANO B TARDE ANUAL,0,14
39295526,1° ANO B MANHA ANUAL,0,14
39628239,4050 - ADMINISTRAÇÃO - 2ª SERI,46,99
39771406,4° ANO A MANHA ANUAL,0,14
39688295,MULTISSERIADA 3D TARDE ANUAL,1,6
39686724,3° ANO B MANHA ANUAL,0,14
39806877,1ª SERIE A INTEGRAL ANUAL,0,2
39628484,NÃO SERIADO  1D TARDE ANUAL,27,110
39337981,5° ANO D INTEGRAL ANUAL,17,14
39399662,1ª ETAPA PRÉ-ESCOLA A TARDE AN,0,6
39546466,MULTISERIADA 2B INTEGRAL ANUAL,1,6
39737811,NÃO SERIADO  .M MANHA ANUAL,0,109
39787030,4° ANO M MANHA ANUAL,0,14
39391347,3° ANO C MANHA ANUAL,0,14
39814346,2ª SERIE A MANHA ANUAL,41,101
39690558,NÃO SERIADO  B3 TARDE ANUAL,27,110
39501936,1° ANO 10 TARDE ANUAL,0,14
39704944,MULTISSERIADA 2D INTEGRAL ANUA,1,6
39526318,NÃO SERIADO  3C TARDE ANUAL,27,110
39433416,1° ANO B TARDE ANUAL,0,14
39701053,2ª ETAPA PRÉ-ESCOLA G MANHA AN,0,6
39636307,3° ANO A MANHA ANUAL,0,14
39499213,3° ANO D TARDE ANUAL,0,14
39449020,1° ANO A MANHA ANUAL,0,14
39529545,BERÇÁRIO 1 A INTEGRAL ANUAL,0,6
39530112,NÃO SERIADO  3C INTEGRAL ANUAL,0,109
39507631,9° ANO C MANHA ANUAL,0,14
39282750,2ª SERIE C INTEGRAL ANUAL,32,101
39624904,4° ANO C MANHA ANUAL,0,14
39405782,1° ANO B MANHA ANUAL,0,14
39520137,MATERNAL 2 A MANHA ANUAL,0,6
39806269,6074 - INFORMATICA PARA INTERN,0,90
39306266,8° ANO A INTEGRAL ANUAL,17,14
39568524,MULTISERIADA 1B INTEGRAL ANUAL,1,6
39312428,2ª SERIE E NOITE ANUAL,0,101
39872113,2ª SERIE A MANHA ANUAL,41,101
39690809,NÃO SERIADO  O3 TARDE ANUAL,27,110
39670379,MATERNAL 2 L TARDE ANUAL,0,6
39786086,2ª ETAPA PRÉ-ESCOLA B MANHA AN,0,6
39266627,2ª SERIE A NOITE ANUAL,0,101
39430851,6° ANO C INTEGRAL ANUAL,17,14
39653076,1° ANO 1C TARDE ANUAL,0,14
39303972,3ª SERIE D NOITE ANUAL,0,101
39858695,3043 - MECANICA - 3ª SERIE IM ,0,25
39639801,NÃO SERIADO  2A INTEGRAL ANUAL,0,109
39690902,NÃO SERIADO H2 TARDE ANUAL ,27,110
39294394,4° ANO A MANHA ANUAL,0,14
39395609,2° ANO C TARDE ANUAL,0,14
39305593,9° ANO A TARDE ANUAL,0,14
39745191,3ª SERIE A MANHA ANUAL,0,2
39303452,7° ANO B TARDE ANUAL,0,14
